Team Number,Match Number,Team Color,Scout Initals,Pieces Placed Auto 0 0,Pieces Placed Auto 0 1,Pieces Placed Auto 0 2,Pieces Placed Auto 0 3,Pieces Placed Auto 0 4,Pieces Placed Auto 0 5,Pieces Placed Auto 0 6,Pieces Placed Auto 0 7,Pieces Placed Auto 0 8,Pieces Placed Auto 1 0,Pieces Placed Auto 1 1,Pieces Placed Auto 1 2,Pieces Placed Auto 1 3,Pieces Placed Auto 1 4,Pieces Placed Auto 1 5,Pieces Placed Auto 1 6,Pieces Placed Auto 1 7,Pieces Placed Auto 1 8,Pieces Placed Auto 2 0,Pieces Placed Auto 2 1,Pieces Placed Auto 2 2,Pieces Placed Auto 2 3,Pieces Placed Auto 2 4,Pieces Placed Auto 2 5,Pieces Placed Auto 2 6,Pieces Placed Auto 2 7,Pieces Placed Auto 2 8,Pieces Placed Auto 3 0,Pieces Placed Auto 3 1,Pieces Placed Auto 3 2,Pieces Placed Auto 3 3,Pieces Placed Auto 3 4,Pieces Placed Auto 3 5,Pieces Placed Auto 3 6,Pieces Placed Auto 3 7,Pieces Placed Auto 3 8,Mobility Auto,Balance Auto,Cones Collected,Cubes Collected,Pieces Placed 0 0,Pieces Placed 0 1,Pieces Placed 0 2,Pieces Placed 0 3,Pieces Placed 0 4,Pieces Placed 0 5,Pieces Placed 0 6,Pieces Placed 0 7,Pieces Placed 0 8,Pieces Placed 1 0,Pieces Placed 1 1,Pieces Placed 1 2,Pieces Placed 1 3,Pieces Placed 1 4,Pieces Placed 1 5,Pieces Placed 1 6,Pieces Placed 1 7,Pieces Placed 1 8,Pieces Placed 2 0,Pieces Placed 2 1,Pieces Placed 2 2,Pieces Placed 2 3,Pieces Placed 2 4,Pieces Placed 2 5,Pieces Placed 2 6,Pieces Placed 2 7,Pieces Placed 2 8,Pieces Placed 3 0,Pieces Placed 3 1,Pieces Placed 3 2,Pieces Placed 3 3,Pieces Placed 3 4,Pieces Placed 3 5,Pieces Placed 3 6,Pieces Placed 3 7,Pieces Placed 3 8,Endgame Teleop,Notes,Time Uploaded
"8888","21",Blue,"Lg",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,2,0,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Park,"Attempted charge station",Fri Mar 31 2023 19:04:19 GMT+0000 (Coordinated Universal Time)
"7042","21",Red,"IL",false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,2,0,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Docked,"Inaccurate scoring",Fri Mar 31 2023 19:04:43 GMT+0000 (Coordinated Universal Time)
"5869","22",Red,"DAN",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,None,"Pushed in 1 cone then disabled",Fri Mar 31 2023 20:21:09 GMT+0000 (Coordinated Universal Time)
"2375","22",Blue,"LL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,1,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,None,"Unreliable shooting",Fri Mar 31 2023 20:21:13 GMT+0000 (Coordinated Universal Time)
"4014","22",Red,"IL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,"Increased weight, still no intake, good defense.",Fri Mar 31 2023 20:21:32 GMT+0000 (Coordinated Universal Time)
"3759","Qual 22",Red,"AS",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,Mobility,None,1,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,"",Fri Mar 31 2023 20:21:33 GMT+0000 (Coordinated Universal Time)
"9084","22",Blue,"KL",false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,1,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,true,Engaged,"Such a good team can you believe they’re rookies???",Fri Mar 31 2023 20:21:54 GMT+0000 (Coordinated Universal Time)
"2073","22",Blue,"Lg",false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,3,1,false,false,false,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,"Outtake is good but collecting from double charge was difficult ",Fri Mar 31 2023 20:22:16 GMT+0000 (Coordinated Universal Time)
"9084","22",Blue,"MR",false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,1,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,true,Engaged,"epic evade on defense. but cycle time was decreased because of it. driving method a little harder as expected",Fri Mar 31 2023 20:23:51 GMT+0000 (Coordinated Universal Time)
"2659","23",Red,"DAN",false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,"Got disabled for being dangerous",Fri Mar 31 2023 20:28:06 GMT+0000 (Coordinated Universal Time)
"2404","23",Blue,"KL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,Attempted Mobility,None,1,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,"Slow and wobbly bot",Fri Mar 31 2023 20:29:48 GMT+0000 (Coordinated Universal Time)
"980","Qual 23",Red,"AS",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,None,None,3,0,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,"",Fri Mar 31 2023 20:29:55 GMT+0000 (Coordinated Universal Time)
"691","23",Blue,"LL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,4,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,true,true,Engaged,"2 bot balance. Very bad robot overall. Their arm is made of tape",Fri Mar 31 2023 20:30:04 GMT+0000 (Coordinated Universal Time)
"7157","23",Red,"IL",true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,Engaged,6,3,false,false,true,true,true,true,true,true,false,false,false,false,true,true,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,"",Fri Mar 31 2023 20:30:13 GMT+0000 (Coordinated Universal Time)
"3669","23",Blue,"Lg",false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,None,Engaged,5,0,false,false,false,false,false,true,true,true,false,false,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Park,"Actually decent",Fri Mar 31 2023 20:30:22 GMT+0000 (Coordinated Universal Time)
"7607","24",Blue,"LL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,"2 bot balance. Intake broken? Just played defense",Fri Mar 31 2023 20:38:26 GMT+0000 (Coordinated Universal Time)
"4698","24",Blue,"Lg",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,4,2,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,true,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,Park,"Decent performance. Almost tipped ",Fri Mar 31 2023 20:38:58 GMT+0000 (Coordinated Universal Time)
"4414","24",Red,"DAN",false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,1,3,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,None,"RIP their drivetrain",Fri Mar 31 2023 20:39:00 GMT+0000 (Coordinated Universal Time)
"687","24",Blue,"KL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,5,2,true,true,true,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,"Good team- think about alliancing",Fri Mar 31 2023 20:39:03 GMT+0000 (Coordinated Universal Time)
"6072","24",Red,"IL",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,Attempted Mobility,Attempted,0,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,Engaged,"Terrible intake design, slow movement.",Fri Mar 31 2023 20:39:21 GMT+0000 (Coordinated Universal Time)
"3749","Qual 24",Red,"AS",false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,2,4,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true,Engaged,"",Fri Mar 31 2023 20:40:11 GMT+0000 (Coordinated Universal Time)
"8888","25",Red,"LP",true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Mobility,None,3,0,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Engaged,"",Fri Mar 31 2023 20:45:49 GMT+0000 (Coordinated Universal Time)
